STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AveWindSpeed,Precipitation,Snow Fall,Snow Depth,MaxTemp,MinTemp,Fog,Heavy_Fog,Thunder,Sleet,Hail,Rime,Dust,Blowing_Snow,High_Winds,Mist,Drizzle,Rain,Heavy_Snow,Ice_Fog
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/27/2014,4.6,0.5,8,,3.3,-0.5,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/28/2014,4.8,2.8,58,,1.7,-2.7,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/29/2014,3.2,0,0,,1.1,-4.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/30/2014,5.5,0,0,,13.9,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/1/2014,6,0.3,0,,17.8,3.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/2/2014,6.7,2.5,0,,5.6,0.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/3/2014,5.5,11.2,0,,10.6,2.8,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/4/2014,5.2,0,0,,6.1,-1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/5/2014,4.7,2.8,0,,5.6,-3.2,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/6/2014,3.6,27.7,0,,7.2,3.3,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/7/2014,6.7,3.3,0,,3.3,-6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/8/2014,5.9,0.8,8,,-1.6,-7.7,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/9/2014,8.8,73.7,0,,9.4,-1.6,1,,,1,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/10/2014,5.7,7.1,0,,8.9,3.3,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/11/2014,5.8,0.5,0,,3.9,0,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/12/2014,4.8,0,0,,3.9,-0.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/13/2014,5.2,0,0,,5.6,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/14/2014,4.4,0,0,,7.2,0.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/15/2014,2.5,0,0,,5.6,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/16/2014,1.9,0,0,,6.7,1.7,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/17/2014,5.1,10.9,0,,9.4,5,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/18/2014,6.1,0.3,0,,6.7,2.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/19/2014,4.9,0,0,,2.8,-1.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/20/2014,4.3,0,0,,2.2,-2.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/21/2014,4.1,0,0,,2.2,-1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/22/2014,3.4,1.3,0,,6.7,0.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/23/2014,5.7,6.4,0,,8.3,5.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/24/2014,2.9,14.2,0,,7.8,5,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/25/2014,6.3,3.6,0,,15,6.7,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/26/2014,4.7,0,0,,10,2.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/27/2014,4.1,0,0,,11.1,3.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/28/2014,6,0.3,0,,11.1,4.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/29/2014,3.9,0,0,,5,-1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/30/2014,4.4,0,0,,-1,-5.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/31/2014,4.2,0,0,,-1,-6.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/1/2015,6.4,0,0,,0.6,-5.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/2/2015,5.7,0,0,,5,-0.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/3/2015,4.6,15.7,36,,2.8,-5.5,1,,,1,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/4/2015,3.7,14.5,0,,11.1,1.7,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/5/2015,9.9,0,0,,10,-8.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/6/2015,3.9,0.5,5,,-7.7,-9.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/7/2015,7,0,0,,-3.2,-15.5,1,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/8/2015,6.4,0,0,,-7.1,-18.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/9/2015,6.4,0.3,5,,-1,-7.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/10/2015,5.2,0,0,,-4.3,-8.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/11/2015,4.3,0,0,,0.6,-9.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/12/2015,4.2,5.1,0,,3.3,0.6,1,,,1,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/13/2015,4.7,0,0,,1.7,-9.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/14/2015,3.9,0,0,,-3.8,-9.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/15/2015,4.3,3,20,,-0.5,-3.8,1,,,,,1,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/16/2015,7,0,0,,3.3,-9.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/17/2015,4.9,0,0,,-5.5,-12.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/18/2015,4.4,3.8,0,,10.6,-6.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/19/2015,6.8,0,0,,7.8,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/20/2015,6,0,0,,3.9,-2.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/21/2015,3,0,0,,1.1,-5.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/22/2015,3.1,0,0,,2.8,-1.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/23/2015,4.6,0,0,,2.8,-4.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/24/2015,4.6,18,130,,1.1,-0.5,1,1,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/25/2015,6.4,0,0,,3.3,-7.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/26/2015,7.3,2.5,58,,-1.6,-11.6,1,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/27/2015,9.9,24.1,561,,-7.1,-9.9,1,1,,,,,,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/28/2015,5.7,0.3,5,,-4.3,-10.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/29/2015,1.9,0,0,,0,-12.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/30/2015,5.3,1.5,18,,1.1,-7.1,1,,,,,,,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/31/2015,9.8,1.3,33,,-6,-11.6,1,1,,,,,1,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/1/2015,5.3,0,0,,-1,-11,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/2/2015,8.1,19.8,411,,-0.5,-12.1,1,1,,,,,1,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/3/2015,5.8,0,0,,-5.5,-14.3,,,,,,,1,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/4/2015,4.2,0.3,0,,3.3,-9.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/5/2015,6.6,2.3,20,,2.2,-13.8,1,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/6/2015,5.1,0,0,,-6,-14.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/7/2015,4.8,1.8,23,,-1.6,-8.8,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/8/2015,6,9.4,188,,-1.6,-10.5,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/9/2015,6.7,22.4,376,,-3.8,-9.9,1,1,,,,,,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/10/2015,5,1.3,18,,-1,-9.9,1,,,,,,,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/11/2015,5.2,0.3,13,,-3.8,-9.9,1,,,,,,1,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/12/2015,2.4,0.8,25,,-1,-8.8,1,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/13/2015,6.9,0,0,,-5.5,-13.8,,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/14/2015,4.3,5.8,81,,-1,-16,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/15/2015,9.3,9.9,330,,-6.6,-18.8,1,1,,,,,,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/16/2015,8.8,0,0,,-7.1,-19.3,,,,,,,,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/17/2015,3.5,0.5,15,,-4.9,-12.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/18/2015,2.4,0.3,0,,-1.6,-8.2,1,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/19/2015,6.3,1.5,61,,-1,-12.1,1,,,,,,1,1,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/20/2015,8.3,0,0,,-6.6,-14.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/21/2015,5,4.3,28,,1.1,-15.5,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/22/2015,2.3,2.8,3,,3.9,-2.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/23/2015,6.5,0,0,,0.6,-15.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/24/2015,4.2,0,0,,-7.1,-16.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/25/2015,4.8,1.8,48,,1.7,-9.9,1,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/26/2015,4.1,0.5,5,,-5.5,-8.2,1,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/27/2015,3.7,0,0,,-2.7,-9.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/28/2015,3.9,0,0,,-0.5,-11,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/1/2015,2.7,4.3,48,,-1,-11,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/2/2015,6.4,0.3,5,,2.8,-3.2,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/3/2015,4.5,6.6,41,,0.6,-6.6,1,,,1,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/4/2015,5.1,0.5,0,,6.1,0.6,1,,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/5/2015,5.3,0,0,,3.9,-7.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/6/2015,4.7,0,0,,-4.3,-12.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/7/2015,4.8,0,0,,3.3,-8.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/8/2015,3.8,0,0,,5.6,-4.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/9/2015,4.5,0,0,,8.9,-3.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/10/2015,3,1.5,0,,8.9,-0.5,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/11/2015,5.2,0.3,0,,13.9,2.8,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/12/2015,7.6,0,0,,6.1,-3.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/13/2015,4.7,0,0,,4.4,-4.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/14/2015,3.6,20.3,0,,3.9,-0.5,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/15/2015,6.2,6.9,74,,5,-2.7,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/16/2015,3.9,0,0,,7.2,-3.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/17/2015,6.4,3.6,0,,10.6,-2.1,1,,,1,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/18/2015,9.7,0,0,,-1,-5.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/19/2015,7,0,0,,1.1,-7.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/20/2015,1.6,1.3,13,,0,-4.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/21/2015,2.9,2.3,30,,5,-2.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/22/2015,8,0,0,,3.9,-6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/23/2015,6.8,0,0,,0.6,-7.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/24/2015,3.4,0,0,,1.7,-6.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/25/2015,4,1,0,,9.4,-2.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/26/2015,3.9,20.3,0,,13.3,3.3,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/27/2015,2.4,5.3,0,,6.7,2.8,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/28/2015,5.6,3,8,,4.4,-1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/29/2015,4.2,0,0,,5.6,-3.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/30/2015,5.8,0,0,,7.2,-1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/31/2015,5.5,0,0,,10,2.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/1/2015,4.5,0,0,,8.3,-1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/2/2015,5.7,0,0,,16.1,-1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/3/2015,5.4,0.8,0,,15,7.2,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/4/2015,7.3,9.9,0,,11.1,2.2,1,1,1,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/5/2015,6.7,0,0,,9.4,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/6/2015,3.9,0,0,,5.6,2.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/7/2015,3.6,0.8,0,,5.6,2.2,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/8/2015,7.5,6.6,0,,5.6,1.1,1,,,1,1,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/9/2015,7.4,2.3,0,,2.8,0.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/10/2015,3.6,2.3,0,,12.8,2.2,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/11/2015,7.6,0,0,,13.9,5.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/12/2015,4,0,0,,20,3.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/13/2015,5.5,0,0,,20.6,5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/14/2015,4.9,0.3,0,,18.3,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/15/2015,5.2,0,0,,19.4,10,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/16/2015,4.5,0,0,,15.6,5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/17/2015,5.9,1.5,0,,18.3,8.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/18/2015,3.9,0,0,,15.6,6.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/19/2015,5.1,0,0,,10,5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/20/2015,6.2,15.5,0,,10.6,5,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/21/2015,4.3,13.7,0,,18.3,7.8,1,1,1,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/22/2015,6.6,0,0,,19.4,6.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/23/2015,7.1,0,0,,10.6,3.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/24/2015,6.9,0,0,,10,2.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/25/2015,4.7,0,0,,13.3,2.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/26/2015,2.9,0,0,,13.3,6.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/27/2015,5.1,2.5,0,,13.9,7.2,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/28/2015,6.4,1.8,0,,17.8,5.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/29/2015,3.9,0,0,,12.2,8.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/30/2015,4,0,0,,12.8,6.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/1/2015,3.5,0,0,,9.4,3.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/2/2015,3.1,0,0,,10,3.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/3/2015,3.8,0,0,,19.4,7.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/4/2015,5.9,0,0,,28.9,9.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/5/2015,4.3,0.5,0,,21.1,12.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/6/2015,4.2,0,0,,22.8,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/7/2015,4.7,0,0,,26.1,11.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/8/2015,5.2,0,0,,21.7,7.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/9/2015,3.4,0,0,,21.7,7.8,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/10/2015,6,0,0,,31.7,15,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/11/2015,4.3,0,0,,26.7,10,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/12/2015,4.1,0.5,0,,30.6,8.9,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/13/2015,6.4,0,0,,20.6,11.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/14/2015,4.2,0,0,,20.6,9.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/15/2015,2.9,0,0,,19.4,8.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/16/2015,3.5,0,0,,21.7,12.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/17/2015,3.5,0,0,,19.4,11.1,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/18/2015,4.6,0,0,,14.4,9.4,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/19/2015,4.4,6.9,0,,18.3,11.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/20/2015,6.2,0,0,,18.9,10.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/21/2015,4.3,0,0,,19.4,7.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/22/2015,5.8,0,0,,24.4,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/23/2015,5.9,0,0,,18.3,6.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/24/2015,7,0,0,,28.3,10.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/25/2015,4.8,0,0,,27.2,14.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/26/2015,7.3,0,0,,30.6,17.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/27/2015,7.2,0,0,,29.4,18.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/28/2015,5.9,0,0,,30,17.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/29/2015,3.6,0,0,,22.2,12.8,1,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/30/2015,6.5,0,0,,31.1,14.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/31/2015,6.2,23.1,0,,25,8.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/1/2015,6.1,9.7,0,,9.4,8.3,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/2/2015,5,18.8,0,,9.4,7.8,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/3/2015,3.1,0,0,,13.3,8.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/4/2015,2.8,0,0,,14.4,9.4,,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/5/2015,3.4,0,0,,15,10,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/6/2015,3.1,2.3,0,,19.4,11.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/7/2015,4.8,0,0,,19.4,11.7,,,,,,,,,,,,,,
